"number_of_elements","mean_atomic_mass","wtd_mean_atomic_mass","gmean_atomic_mass","wtd_gmean_atomic_mass","entropy_atomic_mass","wtd_entropy_atomic_mass","range_atomic_mass","wtd_range_atomic_mass","std_atomic_mass","wtd_std_atomic_mass","mean_fie","wtd_mean_fie","gmean_fie","wtd_gmean_fie","entropy_fie","wtd_entropy_fie","range_fie","wtd_range_fie","std_fie","wtd_std_fie","mean_atomic_radius","wtd_mean_atomic_radius","gmean_atomic_radius","wtd_gmean_atomic_radius","entropy_atomic_radius","wtd_entropy_atomic_radius","range_atomic_radius","wtd_range_atomic_radius","std_atomic_radius","wtd_std_atomic_radius","mean_Density","wtd_mean_Density","gmean_Density","wtd_gmean_Density","entropy_Density","wtd_entropy_Density","range_Density","wtd_range_Density","std_Density","wtd_std_Density","mean_ElectronAffinity","wtd_mean_ElectronAffinity","gmean_ElectronAffinity","wtd_gmean_ElectronAffinity","entropy_ElectronAffinity","wtd_entropy_ElectronAffinity","range_ElectronAffinity","wtd_range_ElectronAffinity","std_ElectronAffinity","wtd_std_ElectronAffinity","mean_FusionHeat","wtd_mean_FusionHeat","gmean_FusionHeat","wtd_gmean_FusionHeat","entropy_FusionHeat","wtd_entropy_FusionHeat","range_FusionHeat","wtd_range_FusionHeat","std_FusionHeat","wtd_std_FusionHeat","mean_ThermalConductivity","wtd_mean_ThermalConductivity","gmean_ThermalConductivity","wtd_gmean_ThermalConductivity","entropy_ThermalConductivity","wtd_entropy_ThermalConductivity","range_ThermalConductivity","wtd_range_ThermalConductivity","std_ThermalConductivity","wtd_std_ThermalConductivity","mean_Valence","wtd_mean_Valence","gmean_Valence","wtd_gmean_Valence","entropy_Valence","wtd_entropy_Valence","range_Valence","wtd_range_Valence","std_Valence","wtd_std_Valence","critical_temp"
4.0,0.076518,0.056442,0.05931,0.035656,0.001197,0.001016,0.122906,0.033215,0.044289,0.052137,787.05,1011.597143,734.219624,940.391699,1.313008,0.795977,772.0,734.657143,314.505966,353.745421,151.75,104.542857,131.302197,84.180599,1.275274,1.192734,171.0,43.885714,65.579627,67.372883,44.343572,29.363594,6.744848,0.531041,0.00996,0.007914,89.58571,15.795834,34.028562,35.717445,79607.5,111472.285714,48477.264685,96998.356629,1096.671769,775.687763,135970.0,81242.0,54373.096921,43156.682653,-447.2401,-452.745657,-453.406945,-457.796225,-457.710564,-457.879003,-436.4896,-456.529771,-451.391685,-451.269545,0.112007,0.061501,0.00834,0.000634,0.000404,0.000296,0.399973,0.057128,0.166742,0.138395,2.25,2.257143,2.213364,2.219783,1.368922,1.066221,1.0,1.085714,0.433013,0.437059,-242.15
4.0,0.088944,0.05784,0.066362,0.036111,0.001182,0.001129,0.122906,0.027849,0.051969,0.053589,775.425,1009.717143,718.1529,937.025573,1.305967,0.80523,810.6,728.807143,323.811808,356.319281,160.25,106.342857,136.126003,84.843442,1.259244,1.261194,205.0,36.514286,75.23754,70.634448,46.543572,29.238451,7.249532,0.53117,0.010331,0.008598,89.58571,14.917834,33.061629,35.526687,81837.5,111240.714286,60123.178555,97774.718627,1159.686593,787.396183,127050.0,80766.428571,51433.71189,43452.059209,-447.2401,-452.701943,-453.406945,-457.78982,-457.710564,-457.789055,-436.4896,-456.529771,-451.391685,-451.238775,0.107757,0.061087,0.007062,0.000625,0.000308,0.000273,0.399973,0.057128,0.168854,0.138494,2.25,2.242857,2.213364,2.206963,1.368922,1.096052,1.0,1.057143,0.433013,0.428809,-250.15
4.0,0.093531,0.056255,0.068452,0.036318,0.001168,0.001336,0.141251,0.012338,0.056764,0.051712,788.7,1003.895107,735.158016,936.978257,1.312718,0.882648,810.6,665.332416,314.899087,344.087955,169.75,115.737003,142.321798,89.990445,1.251868,1.348032,205.0,20.87156,81.189208,81.315172,50.931072,31.965686,7.719379,0.676851,0.010323,0.009005,89.58571,20.542724,35.801026,38.537752,82337.5,110932.721713,60721.492826,90216.348179,1164.0132,798.886707,127050.0,74770.642202,51125.719738,47137.118446,-445.5751,-450.467464,-452.640069,-457.31355,-457.666994,-457.821598,-436.4896,-454.47804,-451.113259,-449.699868,0.107257,0.095351,0.006774,0.001037,0.000293,0.000182,0.399973,0.091729,0.169137,0.166326,2.25,2.076453,2.213364,2.062969,1.368922,1.198596,1.0,0.853211,0.433013,0.265721,-179.35
4.0,0.076445,0.051519,0.059357,0.035147,0.0012,0.001291,0.121328,0.014399,0.043823,0.044254,794.0,1001.224031,741.629349,935.114077,1.315004,0.895987,810.6,654.650388,311.743492,342.630436,164.5,115.054264,139.000514,90.120839,1.256701,1.339243,205.0,22.790698,77.525802,79.324211,42.358572,29.75338,6.695566,0.683456,0.010154,0.008128,89.58571,20.829566,31.949389,36.43884,77237.5,108910.852713,53527.964649,86205.44292,1105.182174,766.899509,127050.0,73825.581395,54830.755227,49549.495637,-444.9451,-450.149284,-452.405976,-457.229817,-457.668223,-457.794339,-436.4896,-454.400019,-450.76332,-449.494664,0.108757,0.097146,0.007552,0.001128,0.000336,0.000203,0.399973,0.093009,0.168301,0.166867,2.25,2.077519,2.213364,2.063861,1.368922,1.205865,1.0,0.837209,0.433013,0.267414,-178.15
5.0,0.072325,0.081215,0.058637,0.067943,0.001445,0.001208,0.121328,0.037041,0.040054,0.040787,787.02,738.454601,745.091012,702.525162,1.551741,1.4264,810.6,253.455513,279.181098,255.33113,162.8,172.219801,142.245339,153.921397,1.50446,1.290759,205.0,65.706838,69.424491,67.75075,49.634858,54.307964,10.961473,17.742176,0.01318,0.010277,89.58571,34.421212,32.068491,32.296457,65230.0,76003.903134,42655.03213,51759.147855,1253.393884,1033.574149,127050.0,45321.752137,54606.314653,53473.344144,-442.92208,-442.406385,-450.380932,-448.417697,-457.167645,-457.557124,-435.2296,-450.667769,-450.735035,-451.783864,0.102805,0.164689,0.012078,0.024752,0.000714,0.000316,0.399973,0.153671,0.151003,0.186418,2.4,2.187037,2.352158,2.157573,1.589027,1.471498,1.0,0.638889,0.489898,0.389941,-237.15
4.0,0.097482,0.052632,0.07011,0.033011,0.001155,0.001368,0.157055,0.00688,0.06142,0.053384,790.9,1045.4,737.86492,981.683854,1.313694,0.797328,810.6,739.62,313.560449,334.771976,167.0,105.92,140.611449,82.623016,1.254609,1.366352,205.0,12.6,79.161228,77.409002,47.603572,27.396574,7.371454,0.411456,0.010343,0.008848,89.58571,17.911426,33.586678,36.718119,82337.5,115454.0,60721.492826,97200.556547,1164.0132,734.149757,127050.0,83646.0,51125.719738,44386.373855,-446.6101,-451.87744,-453.084728,-457.825713,-457.683584,-457.82951,-436.4896,-455.19376,-451.402719,-450.139719,0.114257,0.085296,0.009295,0.000713,0.000455,0.000276,0.399973,0.079984,0.16555,0.15775,2.25,2.08,2.213364,2.065938,1.368922,1.132727,1.0,0.96,0.433013,0.271293,-185.15
4.0,0.076445,0.078866,0.059357,0.060661,0.0012,0.001149,0.121328,0.037198,0.043823,0.045741,794.0,788.355,741.629349,734.151747,1.315004,1.311968,810.6,205.195,311.743492,315.920644,164.5,166.55,139.000514,140.234748,1.256701,1.22785,205.0,63.9,77.525802,79.27703,42.358572,41.877572,6.695566,6.614965,0.010154,0.010123,89.58571,22.396428,31.949389,31.982615,77237.5,76455.0,53527.964649,51687.929395,1105.182174,1096.981495,127050.0,30990.0,54830.755227,55590.02361,-444.9451,-445.2511,-452.405976,-452.533479,-457.668223,-457.655989,-436.4896,-453.8749,-450.76332,-450.863104,0.108757,0.108807,0.007552,0.007574,0.000336,0.000336,0.399973,0.099993,0.168301,0.168274,2.25,2.2,2.213364,2.168944,1.368922,1.382156,1.0,0.1,0.433013,0.4,-179.15
4.0,0.091808,0.050426,0.067689,0.032554,0.001174,0.001313,0.134361,0.013081,0.054877,0.048761,775.175,1039.24,717.820867,970.96607,1.305825,0.773566,810.6,760.855,323.992958,343.490213,171.0,107.65,143.079258,83.23678,1.250484,1.317087,205.0,26.05,82.185765,80.202416,49.561072,26.870074,7.581899,0.406069,0.01034,0.008643,89.58571,17.911426,34.790916,36.589149,82337.5,114372.5,60721.492826,93752.398931,1164.0132,709.459702,127050.0,83182.5,51125.719738,46328.189245,-446.2501,-451.78924,-452.919968,-457.814449,-457.674569,-457.879584,-436.4896,-455.19376,-451.344569,-450.078274,0.107757,0.083366,0.007062,0.000659,0.000308,0.00019,0.399973,0.079984,0.168854,0.158452,2.25,2.05,2.213364,2.04096,1.368922,1.104908,1.0,1.05,0.433013,0.217945,-199.55
4.0,0.076445,0.046869,0.059357,0.031572,0.0012,0.001292,0.121328,0.013891,0.043823,0.043347,794.0,1044.134,741.629349,979.306042,1.315004,0.790273,810.6,750.936,311.743492,336.752224,164.5,105.94,139.000514,82.610522,1.256701,1.329547,205.0,22.7,77.525802,77.601652,42.358572,25.525774,6.695566,0.397058,0.010154,0.00805,89.58571,17.911426,31.949389,35.306389,77237.5,113509.0,53527.964649,92059.44796,1105.182174,684.884614,127050.0,83634.0,54830.755227,47603.674953,-444.9451,-451.46704,-452.405976,-457.780332,-457.668223,-457.778128,-436.4896,-455.19376,-450.76332,-449.755104,0.108757,0.083556,0.007552,0.000668,0.000336,0.000203,0.399973,0.079984,0.168301,0.15837,2.25,2.06,2.213364,2.049252,1.368922,1.117281,1.0,1.02,0.433013,0.237487,-177.65
5.0,0.066552,0.050866,0.050698,0.034626,0.001384,0.001319,0.121328,0.020847,0.043907,0.044242,750.64,1001.880538,705.366437,935.077851,1.541997,0.914884,810.6,701.059846,292.0061,344.13036,155.2,114.258077,134.520826,89.493493,1.491873,1.385906,205.0,37.697692,71.792479,79.17486,39.286858,28.874541,8.849171,0.655209,0.012761,0.008741,89.58571,19.738767,29.229309,35.867689,70590.0,108381.038462,51470.112718,85643.153875,1343.521183,779.606126,127050.0,76273.846154,50812.266236,49871.48883,-444.03808,-450.264308,-450.841781,-457.268596,-457.156439,-457.624846,-436.4896,-454.673338,-451.499694,-449.555648,0.134005,0.094685,0.01502,0.00109,0.000866,0.000325,0.399973,0.08814,0.158777,0.164139,2.4,2.087308,2.352158,2.072069,1.589027,1.25827,1.0,1.045769,0.489898,0.282285,-228.15
4.0,0.088944,0.057682,0.066362,0.036069,0.001182,0.001317,0.122906,0.010766,0.051969,0.053352,775.425,1005.857143,718.1529,930.116389,1.305967,0.841872,810.6,678.557143,323.811808,361.545642,160.25,112.142857,136.126003,87.081694,1.259244,1.367279,205.0,15.428571,75.23754,79.500995,46.543572,26.602451,7.249532,0.502233,0.010331,0.010349,89.58571,12.791834,33.061629,33.982494,81837.5,107835.714286,60123.178555,87027.98001,1159.686593,762.603397,127050.0,79221.428571,51433.71189,49121.094641,-447.2401,-452.395943,-453.406945,-457.744363,-457.710564,-457.587723,-436.4896,-456.529771,-451.391685,-451.032645,0.107757,0.061587,0.007062,0.000646,0.000308,0.00031,0.399973,0.057128,0.168854,0.138328,2.25,2.142857,2.213364,2.119268,1.368922,1.194453,1.0,0.857143,0.433013,0.349927,-262.15
4.0,0.092209,0.056096,0.067869,0.036406,0.001172,0.001333,0.135965,0.012512,0.055308,0.050996,776.875,998.353846,720.069666,929.087082,1.30678,0.878806,810.6,664.984615,322.770587,348.797181,169.25,116.0,142.015398,90.279289,1.252398,1.346954,205.0,21.153846,80.803388,81.171234,44.288572,30.118464,6.967509,0.671599,0.010266,0.008377,89.58571,20.669228,32.265358,36.696123,82337.5,110738.461538,60721.492826,89962.915763,1164.0132,802.321609,127050.0,74353.846154,51125.719738,47216.641272,-445.8901,-450.510215,-452.766461,-457.300939,-457.669197,-457.840128,-436.4896,-454.443631,-451.240571,-449.772863,0.108007,0.096168,0.007195,0.00108,0.000315,0.000193,0.399973,0.092293,0.168714,0.166552,2.25,2.076923,2.213364,2.063362,1.368922,1.201823,1.0,0.846154,0.433013,0.266469,-178.65
5.0,0.0751,0.051317,0.061299,0.034973,0.001457,0.001353,0.121328,0.020323,0.039289,0.044217,750.94,1001.704231,705.732671,934.830546,1.542128,0.916945,810.6,700.376538,291.828474,344.300682,158.8,114.434615,138.395161,89.618905,1.499364,1.395142,205.0,37.353846,70.272043,79.201299,45.694858,29.172002,10.348064,0.660236,0.013244,0.009205,89.58571,19.635382,29.345085,35.952896,67870.0,108136.538462,47801.255199,85179.967589,1307.748646,774.069692,127050.0,76380.0,52498.853321,50140.552561,-445.87768,-450.375423,-451.916841,-457.287076,-457.212318,-457.670002,-436.4896,-454.616638,-451.488193,-449.617513,0.092805,0.092118,0.009884,0.001064,0.000549,0.000234,0.399973,0.087678,0.153876,0.163319,2.4,2.088462,2.352158,2.073038,1.589027,1.262734,1.0,1.042308,0.489898,0.283965,-198.15
4.0,0.097482,0.152464,0.07011,0.137387,0.001155,0.000387,0.157055,0.137643,0.06142,0.045523,790.9,647.68,737.86492,634.513944,1.313694,0.826284,810.6,457.275,313.560449,160.42821,167.0,207.15,140.611449,198.352312,1.254609,0.540477,205.0,175.2,79.161228,43.979853,47.603572,63.275715,7.371454,43.082417,0.010343,0.005305,89.58571,52.559285,33.586678,17.714188,82337.5,61087.5,60721.492826,55521.970234,1164.0132,891.107997,127050.0,40427.5,51125.719738,29239.801107,-446.6101,-445.48402,-453.084728,-447.40509,-457.683584,-458.4975,-436.4896,-448.60198,-451.402719,-455.378698,0.114257,0.072101,0.009295,0.032889,0.000455,0.000744,0.399973,0.039999,0.16555,0.109701,2.25,2.8,2.213364,2.766324,1.368922,0.558648,1.0,2.3,0.433013,0.4,-196.25
5.0,0.066552,0.050121,0.050698,0.034026,0.001384,0.001354,0.121328,0.020297,0.043907,0.04433,750.64,998.46,705.366437,930.22615,1.541997,0.942574,810.6,689.293846,292.0061,347.484259,155.2,113.707692,134.520826,89.118388,1.491873,1.440674,205.0,35.292308,71.792479,79.052995,39.286858,27.598464,8.849171,0.639382,0.012761,0.009669,89.58571,17.912305,29.229309,34.781669,70590.0,106833.846154,51470.112718,83910.802262,1343.521183,798.163972,127050.0,75376.923077,50812.266236,50661.221786,-444.03808,-450.352369,-450.841781,-457.278482,-457.156439,-457.421411,-436.4896,-455.169169,-451.499694,-449.661186,0.134005,0.091322,0.01502,0.001078,0.000866,0.000485,0.399973,0.079986,0.158777,0.159473,2.4,2.107692,2.352158,2.089266,1.589027,1.318586,1.0,0.984615,0.489898,0.309991,-231.15
4.0,0.076518,0.056809,0.05931,0.035773,0.001197,0.000982,0.122906,0.034833,0.044289,0.052533,787.05,1011.540714,734.219624,940.294344,1.313008,0.786865,772.0,738.578571,314.505966,353.819831,151.75,104.371429,131.302197,84.110835,1.275274,1.16006,171.0,46.842857,65.579627,67.111458,44.343572,29.614737,6.744848,0.53427,0.00996,0.007696,89.58571,16.234834,34.028562,35.818489,79607.5,111779.214286,48477.264685,98411.962128,1096.671769,777.657156,135970.0,81288.642857,54373.096921,42557.892353,-447.2401,-452.767514,-453.406945,-457.79942,-457.710564,-457.934744,-436.4896,-456.529771,-451.391685,-451.285058,0.112007,0.061344,0.00834,0.000629,0.000404,0.000283,0.399973,0.057128,0.166742,0.138438,2.25,2.264286,2.213364,2.226222,1.368922,1.048834,1.0,1.1,0.433013,0.440952,-239.15
5.0,0.088937,0.081491,0.070359,0.068246,0.001446,0.001237,0.122906,0.034008,0.046482,0.040659,743.42,739.184286,696.313849,703.539052,1.538527,1.337433,810.6,307.690714,296.615154,254.761753,170.6,170.328571,148.737352,152.403233,1.506998,1.262307,205.0,62.685714,70.40625,66.93349,46.178858,55.384041,10.431538,18.015742,0.013245,0.008916,89.58571,38.397959,29.580215,32.64185,71690.0,81329.642857,52696.967477,57861.7562,1354.051962,1002.400049,127050.0,50325.0,50281.491625,51973.965288,-445.62208,-442.527057,-451.729197,-448.513863,-457.195693,-457.821404,-436.4896,-449.621371,-451.589384,-451.786734,0.089605,0.178897,0.008419,0.026394,0.000458,0.000206,0.399973,0.171425,0.15533,0.191567,2.4,2.164286,2.352158,2.137762,1.589027,1.403532,1.0,0.792857,0.489898,0.370535,-185.15
4.0,0.076445,0.051246,0.059357,0.034935,0.0012,0.001292,0.121328,0.014288,0.043823,0.044192,794.0,1003.623077,741.629349,937.559192,1.315004,0.890516,810.6,659.715385,311.743492,342.396001,164.5,114.538462,139.000514,89.685191,1.256701,1.339743,205.0,22.615385,77.525802,79.235399,42.358572,29.524618,6.695566,0.663422,0.010154,0.008128,89.58571,20.669228,31.949389,36.391292,77237.5,109169.230769,53527.964649,86539.377298,1105.182174,762.761032,127050.0,74353.846154,54830.755227,49445.714361,-444.9451,-450.219446,-452.405976,-457.263544,-457.668223,-457.792731,-436.4896,-454.443631,-450.76332,-449.502598,0.108757,0.096399,0.007552,0.001096,0.000336,0.000203,0.399973,0.092293,0.168301,0.16644,2.25,2.076923,2.213364,2.063362,1.368922,1.201823,1.0,0.846154,0.433013,0.266469,-187.65
4.0,0.096033,0.057852,0.069516,0.037105,0.00116,0.001335,0.15126,0.012912,0.059664,0.053465,785.4,996.59454,731.040719,928.957725,1.311181,0.89459,810.6,653.224805,316.982342,345.922922,168.0,116.564743,141.240599,90.928245,1.253662,1.34422,205.0,21.840874,79.871772,80.797792,53.843572,33.522423,7.989429,0.73983,0.010254,0.009196,90.64571,20.959637,38.349982,39.852718,82337.5,110292.5117,60721.492826,89383.818063,1164.0132,810.148338,127050.0,73397.035881,51125.719738,47395.679912,-441.1201,-448.898918,-451.320426,-457.0925,-457.758061,-457.695253,-424.2496,-454.364639,-446.725761,-447.561537,0.108257,0.097596,0.00732,0.001144,0.000323,0.000196,0.399973,0.09359,0.168576,0.167286,2.25,2.078003,2.213364,2.064266,1.368922,1.209104,1.0,0.829953,0.433013,0.268176,-180.75
5.0,0.072894,0.051564,0.059223,0.03519,0.001448,0.00133,0.121328,0.020885,0.039835,0.044264,782.44,1000.428671,740.540285,934.288129,1.55112,0.922719,810.6,695.211888,279.788739,342.749974,161.4,115.241647,140.945228,90.272357,1.503019,1.382832,205.0,38.158508,69.617814,79.362886,51.702858,29.818661,11.235331,0.689614,0.013095,0.009147,89.58571,20.18196,34.144889,36.446355,84490.0,108782.828283,62210.509235,86067.813196,1390.184291,803.859303,127050.0,75184.537685,51142.197841,49572.719383,-441.69808,-450.07068,-449.96262,-457.214313,-457.198711,-457.614394,-429.1096,-454.57002,-449.392077,-449.393119,0.105205,0.094971,0.012424,0.001125,0.000739,0.000251,0.399973,0.090118,0.150701,0.164834,2.2,2.0777,2.168944,2.064012,1.594167,1.239871,1.0,1.052059,0.4,0.267699,-218.15
4.0,0.091808,0.050296,0.067689,0.032524,0.001174,0.001279,0.134361,0.015958,0.054877,0.048511,775.175,1038.864,717.820867,970.265687,1.305825,0.766844,810.6,766.256,323.992958,344.056501,171.0,107.8,143.079258,83.287668,1.250484,1.287964,205.0,30.96,82.185765,80.459679,49.561072,26.485774,7.581899,0.403078,0.01034,0.008399,89.58571,17.911426,34.790916,36.297713,82337.5,114012.0,60721.492826,92630.413298,1164.0132,699.326092,127050.0,83440.0,51125.719738,46952.084682,-446.2501,-451.79824,-452.919968,-457.815573,-457.674569,-457.921347,-436.4896,-455.19376,-451.344569,-450.08482,0.107757,0.083416,0.007062,0.000662,0.000308,0.00019,0.399973,0.079984,0.168854,0.158431,2.25,2.04,2.213364,2.032702,1.368922,1.088823,1.0,1.08,0.433013,0.195959,-210.65
4.0,0.076445,0.052022,0.059357,0.035541,0.0012,0.001288,0.121328,0.014603,0.043823,0.044362,794.0,996.810692,741.629349,930.63263,1.315004,0.906007,810.6,645.332704,311.743492,343.017467,164.5,116.003145,139.000514,90.927803,1.256701,1.338242,205.0,23.113208,77.525802,79.478588,42.358572,30.174216,6.695566,0.721904,0.010154,0.008127,89.58571,21.124526,31.949389,36.522406,77237.5,108435.534591,53527.964649,85594.491685,1105.182174,774.450239,127050.0,72853.773585,54830.755227,49736.342693,-444.9451,-450.020211,-452.405976,-457.166531,-457.668223,-457.797258,-436.4896,-454.319789,-450.76332,-449.481346,0.108757,0.09852,0.007552,0.00119,0.000336,0.000203,0.399973,0.094326,0.168301,0.16764,2.25,2.078616,2.213364,2.064779,1.368922,1.213159,1.0,0.820755,0.433013,0.269139,-179.75
5.0,0.072953,0.056795,0.059186,0.035765,0.001446,0.000996,0.122906,0.036543,0.04025,0.052532,776.88,1011.515571,734.615273,940.262422,1.549694,0.797047,772.0,748.239429,282.037086,353.839083,151.2,104.382857,134.665035,84.117375,1.520272,1.179992,171.0,51.11,58.666515,67.118716,53.290858,29.613251,11.301439,0.534261,0.013002,0.008118,89.58571,16.234834,35.3068,35.816012,86386.0,111760.928571,57468.47303,98396.539307,1384.43342,791.858545,135970.0,81288.642857,50487.019956,42555.774074,-443.53408,-452.746429,-451.048374,-457.797964,-457.263921,-457.829563,-429.1096,-456.457257,-449.193228,-451.234021,0.107805,0.060461,0.01345,0.000627,0.00079,0.000314,0.399973,0.055985,0.149375,0.137255,2.2,2.264286,2.168944,2.226222,1.594167,1.061205,1.0,1.137143,0.4,0.440952,-250.15
5.0,0.066552,0.081143,0.050698,0.06773,0.001384,0.001125,0.121328,0.039005,0.043907,0.040889,750.64,736.918857,705.366437,700.889401,1.541997,1.317911,810.6,307.952571,292.0061,255.895779,155.2,171.34,134.520826,152.985555,1.491873,1.197177,205.0,71.274286,71.792479,68.047432,39.286858,54.282613,8.849171,17.618692,0.012761,0.008414,89.58571,37.629959,29.229309,32.698219,70590.0,79949.428571,51470.112718,55953.076237,1343.521183,985.270092,127050.0,49980.857143,50812.266236,52629.590397,-444.03808,-442.498514,-450.841781,-448.476041,-457.156439,-457.824718,-436.4896,-449.823486,-451.499694,-451.842615,0.134005,0.17759,0.01502,0.026458,0.000866,0.000265,0.399973,0.167996,0.158777,0.190445,2.4,2.151429,2.352158,2.126646,1.589027,1.36175,1.0,0.814286,0.489898,0.358466,-215.15
5.0,0.072325,0.051317,0.058637,0.035013,0.001445,0.001355,0.121328,0.020378,0.040054,0.044213,787.02,1002.165739,745.091012,936.122358,1.551741,0.937359,810.6,692.031168,279.181098,342.402303,162.8,115.068832,142.245339,90.091055,1.50446,1.414793,205.0,36.720804,69.424491,79.373956,49.634858,29.516398,10.961473,0.675998,0.01318,0.009721,89.58571,19.39528,32.068491,36.17212,65230.0,107400.232019,42655.03213,83752.387829,1253.393884,770.296028,127050.0,76108.662026,54606.314653,50774.231715,-442.92208,-450.150957,-450.380932,-457.238082,-457.167645,-457.532387,-435.2296,-454.777906,-450.735035,-449.468881,0.102805,0.091955,0.012078,0.001091,0.000714,0.000282,0.399973,0.086606,0.151003,0.162362,2.4,2.092807,2.352158,2.076694,1.589027,1.279577,1.0,1.025522,0.489898,0.290162,-224.15
4.0,0.094036,0.064022,0.065686,0.038156,0.001101,0.001231,0.192981,0.023536,0.071191,0.06753,827.5,1014.269231,783.844636,955.894401,1.329469,0.943563,764.1,622.592308,289.698559,327.808944,138.75,103.846154,121.505895,85.008114,1.27872,1.370497,171.0,11.692308,60.68927,64.929365,53.428572,32.884618,7.575455,0.678534,0.009806,0.00982,97.78571,15.038459,41.431391,41.612874,90407.5,110443.076923,56709.620462,80828.349624,1154.421796,859.005593,135970.0,75726.153846,51536.702152,47715.406057,-445.1701,-450.593292,-452.48697,-457.305509,-457.66702,-457.571937,-436.4896,-456.257477,-450.902274,-449.955882,0.110757,0.068168,0.007387,0.000848,0.000366,0.000367,0.399973,0.061524,0.167497,0.14201,2.75,2.461538,2.514867,2.302775,1.288252,1.245017,3.0,0.769231,1.299038,1.082404,-251.15
4.0,0.076518,0.057175,0.05931,0.035891,0.001197,0.000944,0.122906,0.036451,0.044289,0.052924,787.05,1011.484286,734.219624,940.197,1.313008,0.776332,772.0,742.5,314.505966,353.894217,151.75,104.2,131.302197,84.041128,1.275274,1.121818,171.0,49.8,65.579627,66.848571,44.343572,29.86588,6.744848,0.537519,0.00996,0.007457,89.58571,16.673834,34.028562,35.917493,79607.5,112086.142857,48477.264685,99846.168806,1096.671769,779.396614,135970.0,81335.285714,54373.096921,41948.310277,-447.2401,-452.789371,-453.406945,-457.802609,-457.710564,-458.000537,-436.4896,-456.507143,-451.391685,-451.300656,0.112007,0.061187,0.00834,0.000625,0.000404,0.00027,0.399973,0.057128,0.166742,0.13848,2.25,2.271429,2.213364,2.232679,1.368922,1.029175,1.0,1.114286,0.433013,0.444697,-240.15
